crew_id,name,assigned_flight,base,duty_start,duty_end,rest_hours_prior,last_flight_end,fatigue_score,role
AA3124_C3,Crew_3,AA3124,ORD,2025-07-01 22:04:00,2025-07-02 00:22:00,10,2025-07-01 12:04:00,1.4000000000000001,Attendant
SW4600_C0,Crew_0,SW4600,ORD,2025-07-17 00:19:00,2025-07-17 03:25:00,10,2025-07-16 14:19:00,1.4000000000000001,Pilot
SW4600_C1,Crew_1,SW4600,ORD,2025-07-17 00:19:00,2025-07-17 03:25:00,10,2025-07-16 14:19:00,1.4000000000000001,Attendant
SW4600_C2,Crew_2,SW4600,ORD,2025-07-17 00:19:00,2025-07-17 03:25:00,10,2025-07-16 14:19:00,1.4000000000000001,Attendant
SW4600_C3,Crew_3,SW4600,ORD,2025-07-17 00:19:00,2025-07-17 03:25:00,10,2025-07-16 14:19:00,1.4000000000000001,Attendant
SW4600_C4,Crew_4,SW4600,ORD,2025-07-17 00:19:00,2025-07-17 03:25:00,10,2025-07-16 14:19:00,1.4000000000000001,Attendant
SW4600_C5,Crew_5,SW4600,ORD,2025-07-17 00:19:00,2025-07-17 03:25:00,10,2025-07-16 14:19:00,1.4000000000000001,Attendant
SW5867_C0,Crew_0,SW5867,ORD,2025-07-06 11:07:00,2025-07-06 14:27:00,10,2025-07-06 01:07:00,1.4000000000000001,Pilot
SW5867_C1,Crew_1,SW5867,ORD,2025-07-06 11:07:00,2025-07-06 14:27:00,10,2025-07-06 01:07:00,1.4000000000000001,Attendant
SW5867_C2,Crew_2,SW5867,ORD,2025-07-06 11:07:00,2025-07-06 14:27:00,10,2025-07-06 01:07:00,1.4000000000000001,Attendant
SW5867_C3,Crew_3,SW5867,ORD,2025-07-06 11:07:00,2025-07-06 14:27:00,10,2025-07-06 01:07:00,1.4000000000000001,Attendant
SW5867_C4,Crew_4,SW5867,ORD,2025-07-06 11:07:00,2025-07-06 14:27:00,10,2025-07-06 01:07:00,1.4000000000000001,Attendant
AA3491_C0,Crew_0,AA3491,ORD,2025-07-01 13:00:00,2025-07-01 14:16:00,10,2025-07-01 03:00:00,1.4000000000000001,Pilot
AA3491_C1,Crew_1,AA3491,ORD,2025-07-01 13:00:00,2025-07-01 14:16:00,10,2025-07-01 03:00:00,1.4000000000000001,Attendant
AA3491_C2,Crew_2,AA3491,ORD,2025-07-01 13:00:00,2025-07-01 14:16:00,10,2025-07-01 03:00:00,1.4000000000000001,Attendant
AA3491_C3,Crew_3,AA3491,ORD,2025-07-01 13:00:00,2025-07-01 14:16:00,10,2025-07-01 03:00:00,1.4000000000000001,Attendant
AA3491_C4,Crew_4,AA3491,ORD,2025-07-01 13:00:00,2025-07-01 14:16:00,10,2025-07-01 03:00:00,1.4000000000000001,Attendant
AA3491_C5,Crew_5,AA3491,ORD,2025-07-01 13:00:00,2025-07-01 14:16:00,10,2025-07-01 03:00:00,1.4000000000000001,Attendant
UA7887_C0,Crew_0,UA7887,ORD,2025-07-14 01:00:00,2025-07-14 04:42:00,10,2025-07-13 15:00:00,1.4000000000000001,Pilot
UA7887_C1,Crew_1,UA7887,ORD,2025-07-14 01:00:00,2025-07-14 04:42:00,10,2025-07-13 15:00:00,1.4000000000000001,Attendant
UA7887_C2,Crew_2,UA7887,ORD,2025-07-14 01:00:00,2025-07-14 04:42:00,10,2025-07-13 15:00:00,1.4000000000000001,Attendant
UA7887_C3,Crew_3,UA7887,ORD,2025-07-14 01:00:00,2025-07-14 04:42:00,10,2025-07-13 15:00:00,1.4000000000000001,Attendant
AL3834_C0,Crew_0,AL3834,ORD,2025-07-05 16:40:00,2025-07-05 18:45:00,10,2025-07-05 06:40:00,1.4000000000000001,Pilot
AL3834_C1,Crew_1,AL3834,ORD,2025-07-05 16:40:00,2025-07-05 18:45:00,10,2025-07-05 06:40:00,1.4000000000000001,Attendant
AL3834_C2,Crew_2,AL3834,ORD,2025-07-05 16:40:00,2025-07-05 18:45:00,10,2025-07-05 06:40:00,1.4000000000000001,Attendant
AL3834_C3,Crew_3,AL3834,ORD,2025-07-05 16:40:00,2025-07-05 18:45:00,10,2025-07-05 06:40:00,1.4000000000000001,Attendant
SW5091_C0,Crew_0,SW5091,ORD,2025-06-26 08:17:00,2025-06-26 09:33:00,10,2025-06-25 22:17:00,1.4000000000000001,Pilot
SW5091_C1,Crew_1,SW5091,ORD,2025-06-26 08:17:00,2025-06-26 09:33:00,10,2025-06-25 22:17:00,1.4000000000000001,Attendant
SW5091_C2,Crew_2,SW5091,ORD,2025-06-26 08:17:00,2025-06-26 09:33:00,10,2025-06-25 22:17:00,1.4000000000000001,Attendant
SW5091_C3,Crew_3,SW5091,ORD,2025-06-26 08:17:00,2025-06-26 09:33:00,10,2025-06-25 22:17:00,1.4000000000000001,Attendant
SW5091_C4,Crew_4,SW5091,ORD,2025-06-26 08:17:00,2025-06-26 09:33:00,10,2025-06-25 22:17:00,1.4000000000000001,Attendant
SW5091_C5,Crew_5,SW5091,ORD,2025-06-26 08:17:00,2025-06-26 09:33:00,10,2025-06-25 22:17:00,1.4000000000000001,Attendant
DL3593_C0,Crew_0,DL3593,ORD,2025-06-23 03:44:00,2025-06-23 07:59:00,10,2025-06-22 17:44:00,1.4000000000000001,Pilot
DL3593_C1,Crew_1,DL3593,ORD,2025-06-23 03:44:00,2025-06-23 07:59:00,10,2025-06-22 17:44:00,1.4000000000000001,Attendant
DL3593_C2,Crew_2,DL3593,ORD,2025-06-23 03:44:00,2025-06-23 07:59:00,10,2025-06-22 17:44:00,1.4000000000000001,Attendant
DL3593_C3,Crew_3,DL3593,ORD,2025-06-23 03:44:00,2025-06-23 07:59:00,10,2025-06-22 17:44:00,1.4000000000000001,Attendant
SW2914_C0,Crew_0,SW2914,ORD,2025-06-26 22:36:00,2025-06-27 02:52:00,10,2025-06-26 12:36:00,1.4000000000000001,Pilot
SW2914_C1,Crew_1,SW2914,ORD,2025-06-26 22:36:00,2025-06-27 02:52:00,10,2025-06-26 12:36:00,1.4000000000000001,Attendant
SW2914_C2,Crew_2,SW2914,ORD,2025-06-26 22:36:00,2025-06-27 02:52:00,10,2025-06-26 12:36:00,1.4000000000000001,Attendant
SW2914_C3,Crew_3,SW2914,ORD,2025-06-26 22:36:00,2025-06-27 02:52:00,10,2025-06-26 12:36:00,1.4000000000000001,Attendant
SW2914_C4,Crew_4,SW2914,ORD,2025-06-26 22:36:00,2025-06-27 02:52:00,10,2025-06-26 12:36:00,1.4000000000000001,Attendant
SW2914_C5,Crew_5,SW2914,ORD,2025-06-26 22:36:00,2025-06-27 02:52:00,10,2025-06-26 12:36:00,1.4000000000000001,Attendant
AL3413_C0,Crew_0,AL3413,ORD,2025-06-30 16:30:00,2025-06-30 17:34:00,10,2025-06-30 06:30:00,1.4000000000000001,Pilot
AL3413_C1,Crew_1,AL3413,ORD,2025-06-30 16:30:00,2025-06-30 17:34:00,10,2025-06-30 06:30:00,1.4000000000000001,Attendant
AL3413_C2,Crew_2,AL3413,ORD,2025-06-30 16:30:00,2025-06-30 17:34:00,10,2025-06-30 06:30:00,1.4000000000000001,Attendant
AL3413_C3,Crew_3,AL3413,ORD,2025-06-30 16:30:00,2025-06-30 17:34:00,10,2025-06-30 06:30:00,1.4000000000000001,Attendant
AL3413_C4,Crew_4,AL3413,ORD,2025-06-30 16:30:00,2025-06-30 17:34:00,10,2025-06-30 06:30:00,1.4000000000000001,Attendant
AL3413_C5,Crew_5,AL3413,ORD,2025-06-30 16:30:00,2025-06-30 17:34:00,10,2025-06-30 06:30:00,1.4000000000000001,Attendant
UA7959_C0,Crew_0,UA7959,ORD,2025-06-29 06:34:00,2025-06-29 08:15:00,10,2025-06-28 20:34:00,1.4000000000000001,Pilot
UA7959_C1,Crew_1,UA7959,ORD,2025-06-29 06:34:00,2025-06-29 08:15:00,10,2025-06-28 20:34:00,1.4000000000000001,Attendant
UA7959_C2,Crew_2,UA7959,ORD,2025-06-29 06:34:00,2025-06-29 08:15:00,10,2025-06-28 20:34:00,1.4000000000000001,Attendant
UA7959_C3,Crew_3,UA7959,ORD,2025-06-29 06:34:00,2025-06-29 08:15:00,10,2025-06-28 20:34:00,1.4000000000000001,Attendant
UA7959_C4,Crew_4,UA7959,ORD,2025-06-29 06:34:00,2025-06-29 08:15:00,10,2025-06-28 20:34:00,1.4000000000000001,Attendant
JB3376_C0,Crew_0,JB3376,ORD,2025-07-15 01:13:00,2025-07-15 03:29:00,10,2025-07-14 15:13:00,1.4000000000000001,Pilot
JB3376_C1,Crew_1,JB3376,ORD,2025-07-15 01:13:00,2025-07-15 03:29:00,10,2025-07-14 15:13:00,1.4000000000000001,Attendant
JB3376_C2,Crew_2,JB3376,ORD,2025-07-15 01:13:00,2025-07-15 03:29:00,10,2025-07-14 15:13:00,1.4000000000000001,Attendant
JB3376_C3,Crew_3,JB3376,ORD,2025-07-15 01:13:00,2025-07-15 03:29:00,10,2025-07-14 15:13:00,1.4000000000000001,Attendant
SW3227_C0,Crew_0,SW3227,ORD,2025-06-22 04:49:00,2025-06-22 08:15:00,10,2025-06-21 18:49:00,1.4000000000000001,Pilot
SW3227_C1,Crew_1,SW3227,ORD,2025-06-22 04:49:00,2025-06-22 08:15:00,10,2025-06-21 18:49:00,1.4000000000000001,Attendant
SW3227_C2,Crew_2,SW3227,ORD,2025-06-22 04:49:00,2025-06-22 08:15:00,10,2025-06-21 18:49:00,1.4000000000000001,Attendant
SW3227_C3,Crew_3,SW3227,ORD,2025-06-22 04:49:00,2025-06-22 08:15:00,10,2025-06-21 18:49:00,1.4000000000000001,Attendant
SW3227_C4,Crew_4,SW3227,ORD,2025-06-22 04:49:00,2025-06-22 08:15:00,10,2025-06-21 18:49:00,1.4000000000000001,Attendant
SW5971_C0,Crew_0,SW5971,ORD,2025-06-23 16:27:00,2025-06-23 21:27:00,10,2025-06-23 06:27:00,1.4000000000000001,Pilot
SW5971_C1,Crew_1,SW5971,ORD,2025-06-23 16:27:00,2025-06-23 21:27:00,10,2025-06-23 06:27:00,1.4000000000000001,Attendant
SW5971_C2,Crew_2,SW5971,ORD,2025-06-23 16:27:00,2025-06-23 21:27:00,10,2025-06-23 06:27:00,1.4000000000000001,Attendant
SW5971_C3,Crew_3,SW5971,ORD,2025-06-23 16:27:00,2025-06-23 21:27:00,10,2025-06-23 06:27:00,1.4000000000000001,Attendant
SW5971_C4,Crew_4,SW5971,ORD,2025-06-23 16:27:00,2025-06-23 21:27:00,10,2025-06-23 06:27:00,1.4000000000000001,Attendant
AL1446_C0,Crew_0,AL1446,ORD,2025-06-24 16:45:00,2025-06-24 18:42:00,10,2025-06-24 06:45:00,1.4000000000000001,Pilot
AL1446_C1,Crew_1,AL1446,ORD,2025-06-24 16:45:00,2025-06-24 18:42:00,10,2025-06-24 06:45:00,1.4000000000000001,Attendant
AL1446_C2,Crew_2,AL1446,ORD,2025-06-24 16:45:00,2025-06-24 18:42:00,10,2025-06-24 06:45:00,1.4000000000000001,Attendant
AL1446_C3,Crew_3,AL1446,ORD,2025-06-24 16:45:00,2025-06-24 18:42:00,10,2025-06-24 06:45:00,1.4000000000000001,Attendant
AL1446_C4,Crew_4,AL1446,ORD,2025-06-24 16:45:00,2025-06-24 18:42:00,10,2025-06-24 06:45:00,1.4000000000000001,Attendant
UA2479_C0,Crew_0,UA2479,ORD,2025-07-03 03:12:00,2025-07-03 06:00:00,10,2025-07-02 17:12:00,1.4000000000000001,Pilot
UA2479_C1,Crew_1,UA2479,ORD,2025-07-03 03:12:00,2025-07-03 06:00:00,10,2025-07-02 17:12:00,1.4000000000000001,Attendant
UA2479_C2,Crew_2,UA2479,ORD,2025-07-03 03:12:00,2025-07-03 06:00:00,10,2025-07-02 17:12:00,1.4000000000000001,Attendant
UA2479_C3,Crew_3,UA2479,ORD,2025-07-03 03:12:00,2025-07-03 06:00:00,10,2025-07-02 17:12:00,1.4000000000000001,Attendant
UA2479_C4,Crew_4,UA2479,ORD,2025-07-03 03:12:00,2025-07-03 06:00:00,10,2025-07-02 17:12:00,1.4000000000000001,Attendant
UA2479_C5,Crew_5,UA2479,ORD,2025-07-03 03:12:00,2025-07-03 06:00:00,10,2025-07-02 17:12:00,1.4000000000000001,Attendant
AA3996_C0,Crew_0,AA3996,ORD,2025-06-24 17:08:00,2025-06-24 20:50:00,10,2025-06-24 07:08:00,1.4000000000000001,Pilot
AA3996_C1,Crew_1,AA3996,ORD,2025-06-24 17:08:00,2025-06-24 20:50:00,10,2025-06-24 07:08:00,1.4000000000000001,Attendant
AA3996_C2,Crew_2,AA3996,ORD,2025-06-24 17:08:00,2025-06-24 20:50:00,10,2025-06-24 07:08:00,1.4000000000000001,Attendant
AA3996_C3,Crew_3,AA3996,ORD,2025-06-24 17:08:00,2025-06-24 20:50:00,10,2025-06-24 07:08:00,1.4000000000000001,Attendant
DL3734_C0,Crew_0,DL3734,ORD,2025-07-11 11:02:00,2025-07-11 12:51:00,10,2025-07-11 01:02:00,1.4000000000000001,Pilot
DL3734_C1,Crew_1,DL3734,ORD,2025-07-11 11:02:00,2025-07-11 12:51:00,10,2025-07-11 01:02:00,1.4000000000000001,Attendant
DL3734_C2,Crew_2,DL3734,ORD,2025-07-11 11:02:00,2025-07-11 12:51:00,10,2025-07-11 01:02:00,1.4000000000000001,Attendant
DL3734_C3,Crew_3,DL3734,ORD,2025-07-11 11:02:00,2025-07-11 12:51:00,10,2025-07-11 01:02:00,1.4000000000000001,Attendant
DL3734_C4,Crew_4,DL3734,ORD,2025-07-11 11:02:00,2025-07-11 12:51:00,10,2025-07-11 01:02:00,1.4000000000000001,Attendant
DL3734_C5,Crew_5,DL3734,ORD,2025-07-11 11:02:00,2025-07-11 12:51:00,10,2025-07-11 01:02:00,1.4000000000000001,Attendant
AL1344_C0,Crew_0,AL1344,ORD,2025-07-06 07:41:00,2025-07-06 11:19:00,10,2025-07-05 21:41:00,1.4000000000000001,Pilot
AL1344_C1,Crew_1,AL1344,ORD,2025-07-06 07:41:00,2025-07-06 11:19:00,10,2025-07-05 21:41:00,1.4000000000000001,Attendant
AL1344_C2,Crew_2,AL1344,ORD,2025-07-06 07:41:00,2025-07-06 11:19:00,10,2025-07-05 21:41:00,1.4000000000000001,Attendant
AL1344_C3,Crew_3,AL1344,ORD,2025-07-06 07:41:00,2025-07-06 11:19:00,10,2025-07-05 21:41:00,1.4000000000000001,Attendant
AL1344_C4,Crew_4,AL1344,ORD,2025-07-06 07:41:00,2025-07-06 11:19:00,10,2025-07-05 21:41:00,1.4000000000000001,Attendant
AA967_C0,Crew_0,AA967,ORD,2025-07-14 22:01:00,2025-07-15 00:21:00,10,2025-07-14 12:01:00,1.4000000000000001,Pilot
AA967_C1,Crew_1,AA967,ORD,2025-07-14 22:01:00,2025-07-15 00:21:00,10,2025-07-14 12:01:00,1.4000000000000001,Attendant
AA967_C2,Crew_2,AA967,ORD,2025-07-14 22:01:00,2025-07-15 00:21:00,10,2025-07-14 12:01:00,1.4000000000000001,Attendant
AA967_C3,Crew_3,AA967,ORD,2025-07-14 22:01:00,2025-07-15 00:21:00,10,2025-07-14 12:01:00,1.4000000000000001,Attendant
AA967_C4,Crew_4,AA967,ORD,2025-07-14 22:01:00,2025-07-15 00:21:00,10,2025-07-14 12:01:00,1.4000000000000001,Attendant
JB3038_C0,Crew_0,JB3038,ORD,2025-06-27 01:34:00,2025-06-27 03:37:00,10,2025-06-26 15:34:00,1.4000000000000001,Pilot
JB3038_C1,Crew_1,JB3038,ORD,2025-06-27 01:34:00,2025-06-27 03:37:00,10,2025-06-26 15:34:00,1.4000000000000001,Attendant
JB3038_C2,Crew_2,JB3038,ORD,2025-06-27 01:34:00,2025-06-27 03:37:00,10,2025-06-26 15:34:00,1.4000000000000001,Attendant
JB3038_C3,Crew_3,JB3038,ORD,2025-06-27 01:34:00,2025-06-27 03:37:00,10,2025-06-26 15:34:00,1.4000000000000001,Attendant
JB3038_C4,Crew_4,JB3038,ORD,2025-06-27 01:34:00,2025-06-27 03:37:00,10,2025-06-26 15:34:00,1.4000000000000001,Attendant
AL4302_C0,Crew_0,AL4302,ORD,2025-07-03 02:35:00,2025-07-03 04:17:00,10,2025-07-02 16:35:00,1.4000000000000001,Pilot
AL4302_C1,Crew_1,AL4302,ORD,2025-07-03 02:35:00,2025-07-03 04:17:00,10,2025-07-02 16:35:00,1.4000000000000001,Attendant
AL4302_C2,Crew_2,AL4302,ORD,2025-07-03 02:35:00,2025-07-03 04:17:00,10,2025-07-02 16:35:00,1.4000000000000001,Attendant
AL4302_C3,Crew_3,AL4302,ORD,2025-07-03 02:35:00,2025-07-03 04:17:00,10,2025-07-02 16:35:00,1.4000000000000001,Attendant
DL2568_C0,Crew_0,DL2568,ORD,2025-07-14 09:07:00,2025-07-14 13:27:00,10,2025-07-13 23:07:00,1.4000000000000001,Pilot
DL2568_C1,Crew_1,DL2568,ORD,2025-07-14 09:07:00,2025-07-14 13:27:00,10,2025-07-13 23:07:00,1.4000000000000001,Attendant
DL2568_C2,Crew_2,DL2568,ORD,2025-07-14 09:07:00,2025-07-14 13:27:00,10,2025-07-13 23:07:00,1.4000000000000001,Attendant
DL2568_C3,Crew_3,DL2568,ORD,2025-07-14 09:07:00,2025-07-14 13:27:00,10,2025-07-13 23:07:00,1.4000000000000001,Attendant
DL2568_C4,Crew_4,DL2568,ORD,2025-07-14 09:07:00,2025-07-14 13:27:00,10,2025-07-13 23:07:00,1.4000000000000001,Attendant
DL5123_C0,Crew_0,DL5123,ORD,2025-06-20 13:48:00,2025-06-20 17:34:00,10,2025-06-20 03:48:00,1.4000000000000001,Pilot
DL5123_C1,Crew_1,DL5123,ORD,2025-06-20 13:48:00,2025-06-20 17:34:00,10,2025-06-20 03:48:00,1.4000000000000001,Attendant
DL5123_C2,Crew_2,DL5123,ORD,2025-06-20 13:48:00,2025-06-20 17:34:00,10,2025-06-20 03:48:00,1.4000000000000001,Attendant
DL5123_C3,Crew_3,DL5123,ORD,2025-06-20 13:48:00,2025-06-20 17:34:00,10,2025-06-20 03:48:00,1.4000000000000001,Attendant
UA6217_C0,Crew_0,UA6217,ORD,2025-07-12 07:30:00,2025-07-12 09:42:00,10,2025-07-11 21:30:00,1.4000000000000001,Pilot
UA6217_C1,Crew_1,UA6217,ORD,2025-07-12 07:30:00,2025-07-12 09:42:00,10,2025-07-11 21:30:00,1.4000000000000001,Attendant
UA6217_C2,Crew_2,UA6217,ORD,2025-07-12 07:30:00,2025-07-12 09:42:00,10,2025-07-11 21:30:00,1.4000000000000001,Attendant
UA6217_C3,Crew_3,UA6217,ORD,2025-07-12 07:30:00,2025-07-12 09:42:00,10,2025-07-11 21:30:00,1.4000000000000001,Attendant
UA6217_C4,Crew_4,UA6217,ORD,2025-07-12 07:30:00,2025-07-12 09:42:00,10,2025-07-11 21:30:00,1.4000000000000001,Attendant
DL9813_C0,Crew_0,DL9813,ORD,2025-07-17 00:03:00,2025-07-17 03:29:00,10,2025-07-16 14:03:00,1.4000000000000001,Pilot
DL9813_C1,Crew_1,DL9813,ORD,2025-07-17 00:03:00,2025-07-17 03:29:00,10,2025-07-16 14:03:00,1.4000000000000001,Attendant
DL9813_C2,Crew_2,DL9813,ORD,2025-07-17 00:03:00,2025-07-17 03:29:00,10,2025-07-16 14:03:00,1.4000000000000001,Attendant
DL9813_C3,Crew_3,DL9813,ORD,2025-07-17 00:03:00,2025-07-17 03:29:00,10,2025-07-16 14:03:00,1.4000000000000001,Attendant
AA7214_C0,Crew_0,AA7214,ORD,2025-07-05 06:37:00,2025-07-05 09:57:00,10,2025-07-04 20:37:00,1.4000000000000001,Pilot
AA7214_C1,Crew_1,AA7214,ORD,2025-07-05 06:37:00,2025-07-05 09:57:00,10,2025-07-04 20:37:00,1.4000000000000001,Attendant
AA7214_C2,Crew_2,AA7214,ORD,2025-07-05 06:37:00,2025-07-05 09:57:00,10,2025-07-04 20:37:00,1.4000000000000001,Attendant
AA7214_C3,Crew_3,AA7214,ORD,2025-07-05 06:37:00,2025-07-05 09:57:00,10,2025-07-04 20:37:00,1.4000000000000001,Attendant
AA7214_C4,Crew_4,AA7214,ORD,2025-07-05 06:37:00,2025-07-05 09:57:00,10,2025-07-04 20:37:00,1.4000000000000001,Attendant
AA7214_C5,Crew_5,AA7214,ORD,2025-07-05 06:37:00,2025-07-05 09:57:00,10,2025-07-04 20:37:00,1.4000000000000001,Attendant
AA1132_C0,Crew_0,AA1132,ORD,2025-06-18 19:29:00,2025-06-18 22:56:00,10,2025-06-18 09:29:00,1.4000000000000001,Pilot
AA1132_C1,Crew_1,AA1132,ORD,2025-06-18 19:29:00,2025-06-18 22:56:00,10,2025-06-18 09:29:00,1.4000000000000001,Attendant
AA1132_C2,Crew_2,AA1132,ORD,2025-06-18 19:29:00,2025-06-18 22:56:00,10,2025-06-18 09:29:00,1.4000000000000001,Attendant
AA1132_C3,Crew_3,AA1132,ORD,2025-06-18 19:29:00,2025-06-18 22:56:00,10,2025-06-18 09:29:00,1.4000000000000001,Attendant
AA1132_C4,Crew_4,AA1132,ORD,2025-06-18 19:29:00,2025-06-18 22:56:00,10,2025-06-18 09:29:00,1.4000000000000001,Attendant
AA1132_C5,Crew_5,AA1132,ORD,2025-06-18 19:29:00,2025-06-18 22:56:00,10,2025-06-18 09:29:00,1.4000000000000001,Attendant
UA7759_C0,Crew_0,UA7759,ORD,2025-07-14 14:44:00,2025-07-14 17:26:00,10,2025-07-14 04:44:00,1.4000000000000001,Pilot
UA7759_C1,Crew_1,UA7759,ORD,2025-07-14 14:44:00,2025-07-14 17:26:00,10,2025-07-14 04:44:00,1.4000000000000001,Attendant
UA7759_C2,Crew_2,UA7759,ORD,2025-07-14 14:44:00,2025-07-14 17:26:00,10,2025-07-14 04:44:00,1.4000000000000001,Attendant
UA7759_C3,Crew_3,UA7759,ORD,2025-07-14 14:44:00,2025-07-14 17:26:00,10,2025-07-14 04:44:00,1.4000000000000001,Attendant
JB2712_C0,Crew_0,JB2712,ORD,2025-07-15 11:02:00,2025-07-15 13:29:00,10,2025-07-15 01:02:00,1.4000000000000001,Pilot
JB2712_C1,Crew_1,JB2712,ORD,2025-07-15 11:02:00,2025-07-15 13:29:00,10,2025-07-15 01:02:00,1.4000000000000001,Attendant
JB2712_C2,Crew_2,JB2712,ORD,2025-07-15 11:02:00,2025-07-15 13:29:00,10,2025-07-15 01:02:00,1.4000000000000001,Attendant
JB2712_C3,Crew_3,JB2712,ORD,2025-07-15 11:02:00,2025-07-15 13:29:00,10,2025-07-15 01:02:00,1.4000000000000001,Attendant
AL6593_C0,Crew_0,AL6593,ORD,2025-06-27 13:48:00,2025-06-27 18:19:00,10,2025-06-27 03:48:00,1.4000000000000001,Pilot
AL6593_C1,Crew_1,AL6593,ORD,2025-06-27 13:48:00,2025-06-27 18:19:00,10,2025-06-27 03:48:00,1.4000000000000001,Attendant
AL6593_C2,Crew_2,AL6593,ORD,2025-06-27 13:48:00,2025-06-27 18:19:00,10,2025-06-27 03:48:00,1.4000000000000001,Attendant
AL6593_C3,Crew_3,AL6593,ORD,2025-06-27 13:48:00,2025-06-27 18:19:00,10,2025-06-27 03:48:00,1.4000000000000001,Attendant
AA8365_C0,Crew_0,AA8365,ORD,2025-06-26 18:42:00,2025-06-26 22:45:00,10,2025-06-26 08:42:00,1.4000000000000001,Pilot
AA8365_C1,Crew_1,AA8365,ORD,2025-06-26 18:42:00,2025-06-26 22:45:00,10,2025-06-26 08:42:00,1.4000000000000001,Attendant
AA8365_C2,Crew_2,AA8365,ORD,2025-06-26 18:42:00,2025-06-26 22:45:00,10,2025-06-26 08:42:00,1.4000000000000001,Attendant
AA8365_C3,Crew_3,AA8365,ORD,2025-06-26 18:42:00,2025-06-26 22:45:00,10,2025-06-26 08:42:00,1.4000000000000001,Attendant
DL752_C0,Crew_0,DL752,ORD,2025-07-08 18:24:00,2025-07-08 20:39:00,10,2025-07-08 08:24:00,1.4000000000000001,Pilot
DL752_C1,Crew_1,DL752,ORD,2025-07-08 18:24:00,2025-07-08 20:39:00,10,2025-07-08 08:24:00,1.4000000000000001,Attendant
DL752_C2,Crew_2,DL752,ORD,2025-07-08 18:24:00,2025-07-08 20:39:00,10,2025-07-08 08:24:00,1.4000000000000001,Attendant
DL752_C3,Crew_3,DL752,ORD,2025-07-08 18:24:00,2025-07-08 20:39:00,10,2025-07-08 08:24:00,1.4000000000000001,Attendant
DL752_C4,Crew_4,DL752,ORD,2025-07-08 18:24:00,2025-07-08 20:39:00,10,2025-07-08 08:24:00,1.4000000000000001,Attendant
UA1082_C0,Crew_0,UA1082,ORD,2025-07-05 23:45:00,2025-07-06 00:47:00,10,2025-07-05 13:45:00,1.4000000000000001,Pilot
UA1082_C1,Crew_1,UA1082,ORD,2025-07-05 23:45:00,2025-07-06 00:47:00,10,2025-07-05 13:45:00,1.4000000000000001,Attendant
UA1082_C2,Crew_2,UA1082,ORD,2025-07-05 23:45:00,2025-07-06 00:47:00,10,2025-07-05 13:45:00,1.4000000000000001,Attendant
UA1082_C3,Crew_3,UA1082,ORD,2025-07-05 23:45:00,2025-07-06 00:47:00,10,2025-07-05 13:45:00,1.4000000000000001,Attendant
SW6026_C0,Crew_0,SW6026,ORD,2025-06-29 10:51:00,2025-06-29 14:31:00,10,2025-06-29 00:51:00,1.4000000000000001,Pilot
SW6026_C1,Crew_1,SW6026,ORD,2025-06-29 10:51:00,2025-06-29 14:31:00,10,2025-06-29 00:51:00,1.4000000000000001,Attendant
SW6026_C2,Crew_2,SW6026,ORD,2025-06-29 10:51:00,2025-06-29 14:31:00,10,2025-06-29 00:51:00,1.4000000000000001,Attendant
SW6026_C3,Crew_3,SW6026,ORD,2025-06-29 10:51:00,2025-06-29 14:31:00,10,2025-06-29 00:51:00,1.4000000000000001,Attendant
SW6026_C4,Crew_4,SW6026,ORD,2025-06-29 10:51:00,2025-06-29 14:31:00,10,2025-06-29 00:51:00,1.4000000000000001,Attendant
AA8122_C0,Crew_0,AA8122,ORD,2025-07-09 13:37:00,2025-07-09 16:03:00,10,2025-07-09 03:37:00,1.4000000000000001,Pilot
AA8122_C1,Crew_1,AA8122,ORD,2025-07-09 13:37:00,2025-07-09 16:03:00,10,2025-07-09 03:37:00,1.4000000000000001,Attendant
AA8122_C2,Crew_2,AA8122,ORD,2025-07-09 13:37:00,2025-07-09 16:03:00,10,2025-07-09 03:37:00,1.4000000000000001,Attendant
AA8122_C3,Crew_3,AA8122,ORD,2025-07-09 13:37:00,2025-07-09 16:03:00,10,2025-07-09 03:37:00,1.4000000000000001,Attendant
AL6022_C0,Crew_0,AL6022,ORD,2025-07-01 15:14:00,2025-07-01 17:02:00,10,2025-07-01 05:14:00,1.4000000000000001,Pilot
AL6022_C1,Crew_1,AL6022,ORD,2025-07-01 15:14:00,2025-07-01 17:02:00,10,2025-07-01 05:14:00,1.4000000000000001,Attendant
AL6022_C2,Crew_2,AL6022,ORD,2025-07-01 15:14:00,2025-07-01 17:02:00,10,2025-07-01 05:14:00,1.4000000000000001,Attendant
AL6022_C3,Crew_3,AL6022,ORD,2025-07-01 15:14:00,2025-07-01 17:02:00,10,2025-07-01 05:14:00,1.4000000000000001,Attendant
AL6022_C4,Crew_4,AL6022,ORD,2025-07-01 15:14:00,2025-07-01 17:02:00,10,2025-07-01 05:14:00,1.4000000000000001,Attendant
JB8869_C0,Crew_0,JB8869,ORD,2025-06-30 19:56:00,2025-06-30 21:23:00,10,2025-06-30 09:56:00,1.4000000000000001,Pilot
JB8869_C1,Crew_1,JB8869,ORD,2025-06-30 19:56:00,2025-06-30 21:23:00,10,2025-06-30 09:56:00,1.4000000000000001,Attendant
JB8869_C2,Crew_2,JB8869,ORD,2025-06-30 19:56:00,2025-06-30 21:23:00,10,2025-06-30 09:56:00,1.4000000000000001,Attendant
